Date,Scale,Price,Category,Place,Selling_Type,Item_Name
2018-11-19,Per Kg,88.0,Rice,Pettah,Retail,Nadu
2018-11-21,Per Kg,98.0,Rice,Maradagahamula,Wholesale,Samba
2018-11-21,Per Kg,75.0,Rice,Pettah,Retail,Kekulu Red
2018-11-21,Per Kg,82.0,Rice,Maradagahamula,Wholesale,Nadu
2018-11-21,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-11-21,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-11-21,Per Kg,85.0,Rice,Pettah,Retail,Kekulu White
2018-11-21,Per Kg,77.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-11-21,Per Kg,75.0,Rice,Pettah,Wholesale,Kekulu White
2018-11-21,Per Kg,68.0,Rice,Pettah,Wholesale,Kekulu Red
2018-11-21,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-11-21,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-11-21,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-11-23,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-11-23,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-11-23,Per Kg,85.0,Rice,Pettah,Retail,Kekulu White
2018-11-23,Per Kg,75.0,Rice,Pettah,Wholesale,Kekulu White
2018-11-23,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-11-23,Per Kg,100.0,Rice,Pettah,Wholesale,Samba
2018-11-23,Per Kg,77.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-11-23,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-11-23,Per Kg,82.0,Rice,Maradagahamula,Wholesale,Nadu
2018-11-23,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-11-23,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2018-11-23,Per Kg,108.0,Rice,Pettah,Retail,Samba
2018-11-26,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-11-26,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-11-26,Per Kg,68.0,Rice,Pettah,Wholesale,Kekulu Red
2018-11-26,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-11-26,Per Kg,85.0,Rice,Pettah,Retail,Kekulu White
2018-11-26,Per Kg,75.0,Rice,Pettah,Wholesale,Kekulu White
2018-11-26,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-11-26,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-11-26,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-11-26,Per Kg,81.0,Rice,Maradagahamula,Wholesale,Nadu
2018-11-26,Per Kg,75.0,Rice,Pettah,Retail,Kekulu Red
2018-11-26,Per Kg,77.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-11-27,Per Kg,75.0,Rice,Pettah,Wholesale,Kekulu White
2018-11-27,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-11-27,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-11-27,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-11-27,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-11-27,Per Kg,81.0,Rice,Maradagahamula,Wholesale,Nadu
2018-11-27,Per Kg,85.0,Rice,Pettah,Retail,Kekulu White
2018-11-27,Per Kg,75.0,Rice,Pettah,Retail,Kekulu Red
2018-11-27,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-11-27,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-11-27,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-11-27,Per Kg,68.0,Rice,Pettah,Wholesale,Kekulu Red
2018-11-28,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-11-28,Per Kg,85.0,Rice,Pettah,Retail,Kekulu White
2018-11-28,Per Kg,78.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-11-28,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-11-28,Per Kg,75.0,Rice,Pettah,Wholesale,Kekulu White
2018-11-28,Per Kg,68.0,Rice,Pettah,Wholesale,Kekulu Red
2018-11-28,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-11-28,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-11-28,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-11-28,Per Kg,75.0,Rice,Pettah,Retail,Kekulu Red
2018-11-28,Per Kg,82.0,Rice,Maradagahamula,Wholesale,Nadu
2018-11-28,Per Kg,98.0,Rice,Maradagahamula,Wholesale,Samba
2018-11-29,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-11-29,Per Kg,77.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-11-29,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-11-29,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-11-29,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-11-29,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-11-29,Per Kg,75.0,Rice,Pettah,Retail,Kekulu Red
2018-11-29,Per Kg,82.0,Rice,Maradagahamula,Wholesale,Nadu
2018-11-29,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-11-29,Per Kg,85.0,Rice,Pettah,Retail,Kekulu White
2018-11-29,Per Kg,75.0,Rice,Pettah,Wholesale,Kekulu White
2018-11-29,Per Kg,68.0,Rice,Pettah,Wholesale,Kekulu Red
2018-11-30,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-11-30,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2018-11-30,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-11-30,Per Kg,78.0,Rice,Pettah,Retail,Kekulu Red
2018-11-30,Per Kg,75.0,Rice,Pettah,Wholesale,Kekulu White
2018-11-30,Per Kg,85.0,Rice,Pettah,Retail,Kekulu White
2018-11-30,Per Kg,108.0,Rice,Pettah,Retail,Samba
2018-11-30,Per Kg,82.0,Rice,Maradagahamula,Wholesale,Nadu
2018-11-30,Per Kg,77.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-11-30,Per Kg,101.0,Rice,Pettah,Wholesale,Samba
2018-11-30,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-11-30,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-03,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-03,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-03,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-03,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-03,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-03,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-03,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-03,Per Kg,77.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-03,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-03,Per Kg,82.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-03,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-03,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-04,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-04,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-04,Per Kg,82.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-04,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-04,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-04,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-04,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-04,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-04,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-04,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-04,Per Kg,78.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-04,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-05,Per Kg,70.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-05,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-05,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-05,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-05,Per Kg,82.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-05,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-05,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-05,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-05,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-05,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-05,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-05,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-06,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-06,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-06,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-06,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-06,Per Kg,82.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-06,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-06,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-06,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-06,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-06,Per Kg,70.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-06,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-06,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-07,Per Kg,108.0,Rice,Pettah,Retail,Samba
2018-12-07,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-07,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-07,Per Kg,99.0,Rice,Pettah,Wholesale,Samba
2018-12-07,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-07,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-07,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-07,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-07,Per Kg,71.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-07,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-07,Per Kg,82.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-07,Per Kg,70.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-10,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-10,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-10,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-10,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-10,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-10,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-10,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-10,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-10,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-10,Per Kg,83.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-10,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-10,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-11,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-11,Per Kg,83.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-11,Per Kg,70.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-11,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-11,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-11,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-11,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-11,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-11,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-11,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-11,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-11,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-12,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-12,Per Kg,83.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-12,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-12,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-12,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-12,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-12,Per Kg,70.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-12,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-12,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-12,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-12,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-12,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-13,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-13,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-13,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-13,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-13,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-13,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-13,Per Kg,83.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-13,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-13,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-13,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-13,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-13,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-14,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-14,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-14,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-14,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-14,Per Kg,77.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-14,Per Kg,96.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-14,Per Kg,71.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-14,Per Kg,99.0,Rice,Pettah,Wholesale,Samba
2018-12-14,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-14,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-14,Per Kg,108.0,Rice,Pettah,Retail,Samba
2018-12-14,Per Kg,82.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-17,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-17,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-17,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-17,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-17,Per Kg,108.0,Rice,Pettah,Retail,Samba
2018-12-17,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-17,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-17,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-17,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-17,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-17,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-17,Per Kg,83.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-18,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-18,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-18,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-18,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-18,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-18,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-18,Per Kg,83.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-18,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-18,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-18,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-18,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-18,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-19,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-19,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-19,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-19,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-19,Per Kg,97.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-19,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-19,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-19,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-19,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-19,Per Kg,83.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-19,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-19,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-20,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-20,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-20,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-20,Per Kg,96.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-20,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-20,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-20,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-20,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-20,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-20,Per Kg,83.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-20,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-20,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-21,Per Kg,96.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-21,Per Kg,70.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-21,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-21,Per Kg,83.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-21,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-21,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-21,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-21,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-21,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-21,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-21,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-21,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-24,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-24,Per Kg,84.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-24,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-24,Per Kg,80.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-24,Per Kg,105.0,Rice,Pettah,Retail,Samba
2018-12-24,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-24,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-24,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-24,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-24,Per Kg,80.0,Rice,Pettah,Wholesale,Nadu
2018-12-24,Per Kg,96.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-24,Per Kg,97.0,Rice,Pettah,Wholesale,Samba
2018-12-26,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-26,Per Kg,110.0,Rice,Pettah,Retail,Samba
2018-12-26,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-26,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-26,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-26,Per Kg,84.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-26,Per Kg,96.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-26,Per Kg,100.0,Rice,Pettah,Wholesale,Samba
2018-12-26,Per Kg,83.0,Rice,Pettah,Wholesale,Nadu
2018-12-26,Per Kg,72.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-26,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-26,Per Kg,83.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-27,Per Kg,81.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-27,Per Kg,83.0,Rice,Pettah,Wholesale,Nadu
2018-12-27,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-27,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-27,Per Kg,72.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-27,Per Kg,95.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-27,Per Kg,80.0,Rice,Pettah,Retail,Kekulu Red
2018-12-27,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-27,Per Kg,83.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-27,Per Kg,110.0,Rice,Pettah,Retail,Samba
2018-12-27,Per Kg,84.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-27,Per Kg,100.0,Rice,Pettah,Wholesale,Samba
2018-12-28,Per Kg,81.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-28,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-28,Per Kg,84.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-28,Per Kg,83.0,Rice,Pettah,Wholesale,Nadu
2018-12-28,Per Kg,100.0,Rice,Pettah,Wholesale,Samba
2018-12-28,Per Kg,86.0,Rice,Pettah,Retail,Kekulu Red
2018-12-28,Per Kg,96.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-28,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-28,Per Kg,110.0,Rice,Pettah,Retail,Samba
2018-12-28,Per Kg,75.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-28,Per Kg,83.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-28,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-31,Per Kg,72.0,Rice,Pettah,Wholesale,Kekulu Red
2018-12-31,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2018-12-31,Per Kg,83.0,Rice,Maradagahamula,Wholesale,Nadu
2018-12-31,Per Kg,96.0,Rice,Maradagahamula,Wholesale,Samba
2018-12-31,Per Kg,83.0,Rice,Pettah,Wholesale,Nadu
2018-12-31,Per Kg,100.0,Rice,Pettah,Wholesale,Samba
2018-12-31,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2018-12-31,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2018-12-31,Per Kg,110.0,Rice,Pettah,Retail,Samba
2018-12-31,Per Kg,83.0,Rice,Pettah,Wholesale,Kekulu White
2018-12-31,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2018-12-31,Per Kg,86.0,Rice,Pettah,Retail,Kekulu Red
2019-01-01,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2019-01-01,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2019-01-01,Per Kg,72.0,Rice,Pettah,Wholesale,Kekulu Red
2019-01-01,Per Kg,83.0,Rice,Pettah,Wholesale,Kekulu White
2019-01-01,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2019-01-01,Per Kg,83.0,Rice,Pettah,Wholesale,Nadu
2019-01-01,Per Kg,96.0,Rice,Maradagahamula,Wholesale,Samba
2019-01-01,Per Kg,82.0,Rice,Maradagahamula,Wholesale,Nadu
2019-01-01,Per Kg,86.0,Rice,Pettah,Retail,Kekulu Red
2019-01-01,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2019-01-01,Per Kg,110.0,Rice,Pettah,Retail,Samba
2019-01-01,Per Kg,100.0,Rice,Pettah,Wholesale,Samba
2019-01-02,Per Kg,83.0,Rice,Pettah,Wholesale,Nadu
2019-01-02,Per Kg,110.0,Rice,Pettah,Retail,Samba
2019-01-02,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2019-01-02,Per Kg,100.0,Rice,Pettah,Wholesale,Samba
2019-01-02,Per Kg,96.0,Rice,Maradagahamula,Wholesale,Samba
2019-01-02,Per Kg,72.0,Rice,Pettah,Wholesale,Kekulu Red
2019-01-02,Per Kg,83.0,Rice,Pettah,Wholesale,Kekulu White
2019-01-02,Per Kg,80.0,Rice,Maradagahamula,Wholesale,Kekulu White
2019-01-02,Per Kg,83.0,Rice,Maradagahamula,Wholesale,Nadu
2019-01-02,Per Kg,86.0,Rice,Pettah,Retail,Kekulu Red
2019-01-02,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2019-01-02,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2019-01-03,Per Kg,83.0,Rice,Pettah,Wholesale,Kekulu White
2019-01-03,Per Kg,83.0,Rice,Maradagahamula,Wholesale,Nadu
2019-01-03,Per Kg,110.0,Rice,Pettah,Retail,Samba
2019-01-03,Per Kg,90.0,Rice,Pettah,Retail,Nadu
2019-01-03,Per Kg,71.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2019-01-03,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Kekulu White
2019-01-03,Per Kg,83.0,Rice,Pettah,Wholesale,Nadu
2019-01-03,Per Kg,72.0,Rice,Pettah,Wholesale,Kekulu Red
2019-01-03,Per Kg,90.0,Rice,Pettah,Retail,Kekulu White
2019-01-03,Per Kg,86.0,Rice,Pettah,Retail,Kekulu Red
2019-01-03,Per Kg,95.0,Rice,Maradagahamula,Wholesale,Samba
2019-01-03,Per Kg,100.0,Rice,Pettah,Wholesale,Samba
2019-01-04,Per Kg,83.0,Rice,Pettah,Wholesale,Nadu
2019-01-04,Per Kg,83.0,Rice,Pettah,Wholesale,Kekulu White
2019-01-04,Per Kg,90.0,Rice,Pettah,Retail,Nadu
